id,count_of_events,mean_down_time,mean_up_time,mean_action_time,median_down_time,median_up_time,median_action_time,count_word_count,mean_word_count,median_word_count,idle_word_count,count_cursor_position,mean_cursor_position,median_cursor_position,idle_cursor_position,common_activity,common_up_event,common_down_event,count_input,count_remove,count_nonproduction,count_replace,count_paste,input_back_ratio,cursor_word_ratio,count_pun,count_down_q,count_down_Space,count_down_Backspace,count_down_Shift,count_down_ArrowRight,count_down_Leftclick,count_down_ArrowLeft,count_down_.,"count_down_,",count_down_ArrowDown,count_up_q,count_up_Space,count_up_Backspace,count_up_Shift,count_up_ArrowRight,count_up_Leftclick,count_up_ArrowLeft,count_up_.,"count_up_,",count_up_ArrowDown,score
8a8c1ea2,3231,692614.5116063139,692718.353450944,103.84184463014546,574566.0,574691.0,97.0,451,232.34478489631692,228.0,92,2070,891.2596719281956,849.0,0,0,104,105,2856,271,98,5,1,10.538745387453874,4.58980044345898,57,2305,492,271,48,0,37,0,30,14,0,2305,492,271,48,0,37,0,30,14,0,4.0
8a9500e8,2231,580740.0273419991,580878.7485432541,138.7212012550426,515001.0,515132.0,139.0,213,128.30793366203497,135.0,213,1183,673.5607350963693,717.0,1182,0,104,105,1511,328,391,1,0,4.6067073170731705,5.553990610328638,25,1208,271,328,0,8,39,7,12,7,240,1208,271,328,0,8,39,7,12,7,240,3.0
8ac53c4e,1456,1164876.4979395603,1164955.555631868,79.0576923076923,1151152.5,1151219.5,75.0,208,99.13049450549451,94.0,64,1284,614.25,594.5,414,0,104,105,1384,29,42,1,0,47.724137931034484,6.173076923076923,23,1088,265,29,0,0,22,0,13,8,0,1088,265,29,0,0,22,0,13,8,0,3.0
8ac62347,3519,349768.09349246946,349847.9212844558,79.82779198635976,293474.0,293564.0,73.0,406,221.29695936345553,241.0,393,2324,1103.081841432225,1092.0,0,0,104,105,2956,298,260,5,0,9.919463087248323,5.724137931034483,68,2376,511,305,30,12,191,17,22,31,0,2375,511,305,30,12,191,17,22,31,0,3.5
8adb949f,1552,784283.5367268041,784412.3704896907,128.83376288659792,757646.5,757780.5,125.0,221,113.76997422680412,113.0,216,1078,547.0154639175257,549.5,1056,0,104,105,1238,143,170,0,0,8.657342657342657,4.877828054298643,14,968,251,143,27,0,120,24,13,0,0,968,251,143,27,0,120,24,13,0,0,2.5
8aec3af2,3756,700802.0399361022,700868.5875931842,66.54765708200213,731667.5,731734.5,62.0,444,218.10995740149096,206.0,301,2501,1235.067891373802,1185.5,0,0,104,105,3085,551,119,1,0,5.5989110707803995,5.632882882882883,51,2481,549,558,50,4,53,4,29,9,0,2481,549,558,50,4,53,4,29,9,0,4.5
8b49c436,2699,866190.0474249722,866281.4475731753,91.40014820303816,862717.0,862825.0,93.0,216,115.72952945535384,110.0,75,1363,705.7558354946276,678.0,453,0,104,105,1884,537,277,1,0,3.5083798882681565,6.310185185185185,40,1536,306,537,109,48,7,47,32,5,33,1536,306,537,109,48,7,47,32,5,33,3.5
8b59f324,6380,666305.4877742947,666387.7434169279,82.25564263322885,616572.5,616688.0,99.0,521,242.15344827586208,243.0,349,2821,1102.0222570532915,1221.0,1221,0,104,105,3764,732,1882,2,0,5.14207650273224,5.414587332053743,60,3038,654,732,1859,1,22,0,27,21,0,3038,654,732,1859,1,22,0,27,21,0,5.0
8b5a06a2,4359,655742.8942417986,655847.8605184675,104.96627666896077,642440.0,642440.0,104.0,289,186.32736866253728,211.0,289,1794,786.3526038082128,841.0,969,0,104,105,2417,485,1452,5,0,4.983505154639175,6.2076124567474045,69,1935,414,485,370,602,41,54,22,26,212,1935,414,485,370,602,41,54,22,26,212,5.0
8b74c1d4,2378,844599.1425567704,844682.9512195121,83.80866274179984,835763.0,835824.0,70.0,200,71.84861227922624,61.0,0,1187,407.8376787216148,288.0,0,0,104,105,1666,325,387,0,0,5.126153846153846,5.935,37,1331,275,566,11,2,71,0,19,14,0,1331,275,566,11,2,71,0,19,14,0,2.5
8b880106,3780,745861.057936508,745939.7399470899,78.68201058201058,735147.5,735239.5,73.0,294,165.82539682539684,175.0,192,1666,863.984126984127,987.0,1144,0,104,105,2664,937,179,0,0,2.8431163287086445,5.666666666666667,55,2132,469,937,132,0,47,0,25,21,0,2132,469,937,132,0,47,0,25,21,0,4.5
8b8f360d,3517,987004.5746374751,987123.2368495878,118.66221211259597,739954.0,740071.0,129.0,458,252.28774523741825,260.0,367,2361,1207.2638612453795,1253.0,1543,0,104,105,2827,614,76,0,0,4.6042345276872965,5.155021834061135,66,2288,465,614,51,2,23,0,32,23,0,2288,465,614,51,2,23,0,32,23,0,4.0
8bcbe7d7,3561,484661.1915192362,484757.8741926425,96.68267340634654,431164.0,431295.0,101.0,498,245.0873350182533,244.0,105,2731,1333.223251895535,1319.0,554,0,104,105,3032,301,228,0,0,10.073089700996677,5.483935742971887,40,2441,543,301,221,0,7,0,23,11,0,2441,543,301,221,0,7,0,23,11,0,4.0
8bcd94be,3070,792232.532247557,792291.1576547232,58.62540716612378,784158.0,784223.0,54.0,347,166.17361563517915,159.0,58,2002,924.2374592833876,925.5,356,0,104,105,2569,388,113,0,0,6.621134020618556,5.769452449567724,51,2069,441,394,36,26,42,1,27,19,0,2069,441,394,36,26,42,1,27,19,0,3.0
8bd44fe3,4359,787057.1972929571,787180.9894471209,123.79215416379904,708392.0,708557.0,126.0,340,143.11080523055747,119.0,103,2005,837.4783207157604,722.0,91,0,104,105,3090,1080,189,0,0,2.861111111111111,5.897058823529412,26,2533,518,1080,162,0,24,0,19,7,0,2533,518,1080,162,0,24,0,19,7,0,4.0
8c58e2db,1622,796686.2127003699,796805.4790382244,119.26633785450062,851373.5,851494.5,118.0,213,107.9889025893958,107.0,160,1332,658.0974106041923,641.5,436,0,104,105,1462,130,30,0,0,11.246153846153845,6.253521126760563,25,1194,240,130,15,4,7,4,13,8,0,1194,240,130,15,4,7,4,13,8,0,3.0
8c5963fb,3584,946835.5078125,946882.3381696428,46.830357142857146,962003.5,962003.5,31.0,298,146.69810267857142,151.0,279,1545,761.7689732142857,773.0,773,0,104,105,2289,840,455,0,0,2.725,5.184563758389261,11,1889,384,952,236,57,19,31,8,3,0,1889,384,952,236,57,19,31,8,3,0,2.5
8c5ed7da,2211,839959.7697874265,840042.2568973316,82.48710990502035,839340.0,839456.0,79.0,283,148.91994572591588,150.0,256,1635,784.1298055178652,831.0,997,0,104,105,1888,251,72,0,0,7.52191235059761,5.777385159010601,46,1512,320,197,32,0,37,0,21,17,0,1512,320,197,32,0,37,0,21,17,0,3.0
8c8d7083,3555,392146.4829817159,392254.07904360053,107.59606188466948,369418.0,369528.0,104.0,437,208.86722925457101,202.0,113,2578,1232.0661040787622,1205.0,1022,0,104,105,3009,433,113,0,0,6.94919168591224,5.899313501144165,75,2357,562,433,3,0,28,0,33,26,0,2357,562,433,3,0,28,0,33,26,0,3.5
8c8dfd2f,4977,681313.8336347197,681374.4167168977,60.583082178018884,458638.0,458638.0,78.0,379,204.2411091018686,201.0,201,2266,1185.2129797066507,1141.0,1141,0,104,105,2577,312,2088,0,0,8.259615384615385,5.978891820580475,37,2088,441,312,2064,0,24,0,17,15,0,2088,441,312,2064,0,24,0,17,15,0,4.5
8ce43664,2768,963754.551300578,963891.1134393064,136.5621387283237,999369.0,999526.0,137.0,230,113.88836705202313,111.5,176,1407,690.6636560693642,673.5,0,0,104,105,2022,619,127,0,0,3.2665589660743133,6.1173913043478265,29,1644,345,635,0,0,25,0,22,4,0,1644,345,635,0,0,25,0,22,4,0,3.0
8cf555a8,4063,801345.3083928132,801468.0881122324,122.7797194191484,801324.0,801447.0,121.0,405,204.4499138567561,202.0,223,2339,1082.3839527442776,1025.0,989,0,104,105,3152,813,98,0,0,3.8769987699876998,5.775308641975308,53,2551,536,813,56,0,40,0,25,17,0,2551,536,813,56,0,40,0,25,17,0,5.0
8cfa9f8a,3398,937832.9426133019,937932.824014126,99.88140082401412,915431.0,915523.0,99.0,506,254.65214832254267,248.0,224,3027,1437.210123602119,1471.5,2208,0,104,105,3173,146,79,0,0,21.732876712328768,5.982213438735178,72,2560,533,146,57,0,21,0,22,30,0,2560,533,146,57,0,21,0,22,30,0,5.0
8cfca527,3555,687687.3344585091,687781.676511955,94.34205344585091,618438.0,618491.0,89.0,479,240.85372714486638,240.0,479,2936,1026.882981715893,1026.0,1156,0,104,105,3206,249,96,4,0,12.875502008032129,6.129436325678497,61,2629,512,249,36,9,43,1,24,19,0,2629,512,249,36,9,43,1,24,19,0,4.5
8d1268dc,3639,816882.2533663095,816979.5726848035,97.31931849409179,729260.0,729419.0,97.0,411,203.77356416597968,191.0,116,2298,706.095081066227,678.0,676,0,104,105,2734,341,563,1,0,8.017595307917889,5.591240875912408,93,2157,479,341,427,78,28,19,42,45,3,2157,479,341,427,78,28,19,42,45,3,4.0
8d14d8fa,2014,340551.97120158887,340637.0561072492,85.08490566037736,339601.0,339687.5,79.0,290,142.96921549155908,141.0,290,1605,786.4215491559087,776.5,1605,0,104,105,1770,165,79,0,0,10.727272727272727,5.5344827586206895,39,1404,321,165,2,0,37,0,16,18,0,1404,321,165,2,0,37,0,16,18,0,2.5
8d3b6795,3210,599940.9289719627,600042.3819314642,101.45295950155763,571045.0,571143.0,94.0,463,245.1828660436137,257.0,463,2794,1301.2965732087227,1413.5,2334,0,104,105,2998,73,134,5,0,41.06849315068493,6.0345572354211665,38,2448,506,73,46,1,85,0,17,12,0,2448,506,73,46,1,85,0,17,12,0,4.0
8d903f39,4846,558548.147957078,558614.5233182006,66.37536112257531,461920.0,461972.5,63.0,631,346.731324803962,364.0,498,3620,1603.0625257944696,1729.0,2682,0,104,105,4075,306,456,9,0,13.316993464052288,5.736925515055468,81,3256,737,304,141,147,49,96,31,42,7,3254,737,304,141,147,49,96,31,42,7,5.0
8daafc96,2725,667555.1152293578,667656.4366972477,101.32146788990826,675367.0,675435.0,96.0,302,147.97064220183486,145.0,178,1740,827.0414678899083,825.0,610,0,104,105,2266,372,84,3,0,6.091397849462366,5.76158940397351,37,1818,408,371,37,3,43,0,21,7,0,1818,408,371,37,3,43,0,21,7,0,3.5
8db72601,7938,825991.0474930713,826067.2224741748,76.17498110355253,838526.0,838630.5,89.0,701,388.44948349710256,401.0,556,3995,2205.337616528093,2300.5,3170,0,104,105,4598,692,2648,0,0,6.644508670520231,5.699001426533523,157,3590,831,692,2437,85,21,97,58,74,6,3590,831,692,2437,85,21,97,58,74,6,4.5
8dffc9eb,1869,438002.8678437667,438086.7715355805,83.90369181380417,409265.0,409376.0,85.0,229,121.77153558052434,119.0,229,1321,699.1128945960406,685.0,1321,0,104,105,1519,98,237,15,0,15.5,5.7685589519650655,24,1247,261,97,48,37,3,38,16,6,46,1246,261,97,48,37,3,38,16,6,46,2.5
8e3e91d8,2482,619024.5785656729,619139.5801772764,115.00161160354553,549504.5,549615.0,111.0,362,187.81103948428685,188.0,357,1936,973.2050765511684,1060.0,1063,0,104,105,2275,147,57,3,0,15.476190476190476,5.348066298342541,45,1813,412,147,34,0,23,0,23,5,0,1813,412,147,34,0,23,0,23,5,0,4.0
8e4e584c,2261,620660.8982750995,620737.5462184874,76.64794338788147,531363.0,531442.0,76.0,260,143.92835028748343,155.0,164,1536,822.1640866873065,887.0,127,0,104,105,1666,132,463,0,0,12.621212121212121,5.907692307692308,29,1341,292,132,32,167,4,188,15,9,35,1341,292,132,32,167,4,188,15,9,35,4.5
8e5a0aed,3332,693016.0882352941,693115.3589435774,99.27070828331333,731442.0,731581.0,101.0,417,207.05702280912365,203.0,63,2356,1153.063325330132,1137.5,356,0,104,105,2678,313,340,1,0,8.55591054313099,5.649880095923262,55,2143,473,313,325,0,15,0,21,30,0,2143,473,313,325,0,15,0,21,30,0,4.5
8e7ddf0f,2789,782638.801003944,782737.2190749373,98.41807099318753,727576.0,727701.0,95.0,339,168.77196127644316,154.0,134,1933,875.1875224094657,804.0,540,0,104,105,2322,395,72,0,0,5.878481012658228,5.702064896755163,38,1883,397,395,52,0,20,0,19,7,0,1883,397,395,52,0,20,0,19,7,0,3.5
8e884143,3549,613133.4750633981,613224.0146520147,90.5395886165117,569292.0,569346.0,84.0,413,208.52662721893492,198.0,197,2237,1037.0442378134685,987.0,1140,0,104,105,2929,504,116,0,0,5.811507936507937,5.416464891041162,82,2328,513,504,46,1,64,3,26,36,0,2328,513,504,46,1,64,3,26,36,0,4.5
8eafea92,3739,459664.6876170099,459770.7175715432,106.02995453329767,383036.0,383158.0,91.0,377,201.39342070072212,215.0,361,2226,1033.6913613265579,1069.0,716,0,104,105,2934,627,177,1,0,4.679425837320574,5.904509283819628,55,2395,476,627,2,3,108,1,25,23,0,2395,476,627,2,3,108,1,25,23,0,4.0
8ec38d5b,5850,965385.911111111,965456.1622222222,70.25111111111111,990250.0,990331.5,74.0,384,155.66051282051282,162.0,34,2188,854.5451282051282,916.5,205,0,104,105,3774,1586,490,0,0,2.3795712484237073,5.697916666666667,50,3035,685,1587,45,108,8,287,15,27,8,3035,685,1587,45,108,8,287,15,27,8,5.0
8ee8c46c,672,1151184.6086309524,1151295.0520833333,110.44345238095238,1249011.0,1249097.5,85.0,73,33.28720238095238,33.0,7,413,136.38839285714286,100.5,0,0,104,105,530,50,89,2,1,10.6,5.657534246575342,10,409,103,50,53,0,34,0,7,1,0,409,103,50,53,0,34,0,7,1,0,2.5
8eec804b,5106,922918.2122992558,923059.9798276537,141.7675283979632,948792.0,948974.5,144.0,585,288.7271837054446,278.0,318,3133,1625.9224441833137,1633.5,1905,0,104,105,4165,638,298,5,0,6.528213166144201,5.355555555555555,84,3327,739,635,267,0,27,0,36,31,0,3326,739,635,267,0,27,0,36,31,0,5.5
8ef881b4,2152,729330.9763011152,729406.157063197,75.18076208178438,729336.0,729405.5,69.0,287,149.60408921933086,150.0,277,1794,926.7565055762082,931.5,770,0,104,105,1934,121,90,7,0,15.983471074380166,6.2508710801393725,41,1588,306,121,67,0,23,0,19,12,0,1586,306,121,67,0,23,0,19,12,0,4.0
8efb813b,4781,773231.3060029283,773346.3900857561,115.08408282786029,738887.0,739081.0,105.0,726,354.26960886843756,341.0,334,4150,2052.3771177577914,2018.0,950,0,104,105,4412,251,118,0,0,17.577689243027887,5.7162534435261705,69,3530,790,251,101,1,16,0,18,42,0,3530,790,251,101,1,16,0,18,42,0,5.5
8efca562,2039,1815033.4090240314,1815112.6017655714,79.19274153997057,1950629.0,1950629.0,76.0,282,136.82589504659146,133.0,133,1593,780.6444335458558,757.0,757,0,104,105,1674,81,284,0,0,20.666666666666668,5.648936170212766,18,1347,303,81,204,37,13,26,11,5,1,1347,303,81,204,37,13,26,11,5,1,4.0
8f05fb9e,2002,488266.5924075924,488379.44505494507,112.85264735264735,409058.5,409140.0,111.0,289,139.496003996004,134.0,112,1502,584.1123876123876,559.0,559,0,104,105,1705,203,94,0,0,8.399014778325123,5.197231833910035,37,1334,321,203,77,0,17,0,18,8,0,1334,321,203,77,0,17,0,18,8,0,3.0
8f126cea,2873,787390.3995823181,787489.9223807866,99.52279846849983,740818.0,740959.0,97.0,424,203.8176122520014,207.0,21,2404,1104.1806474068917,1155.0,1766,0,104,105,2606,202,65,0,0,12.900990099009901,5.669811320754717,76,2052,469,202,41,4,18,0,25,21,0,2052,469,202,41,4,18,0,25,21,0,4.0
8f157bd6,1722,841663.519163763,841785.2096399536,121.69047619047619,760568.5,760664.5,119.0,200,122.19337979094077,129.0,200,1164,587.5145180023229,627.0,628,0,104,105,1298,134,290,0,0,9.686567164179104,5.82,95,992,207,134,12,0,278,0,91,4,0,992,207,134,12,0,278,0,91,4,0,2.5
8f72687a,1664,1050369.1400240385,1050471.2884615385,102.1484375,1232135.5,1232237.5,100.0,262,135.06971153846155,135.0,262,1459,721.9879807692307,705.5,220,0,104,105,1528,69,67,0,0,22.144927536231883,5.568702290076335,24,1169,320,69,59,0,5,0,16,1,0,1169,320,69,59,0,5,0,16,1,0,3.5
8f92a24d,5199,651114.5481823428,651224.3150605885,109.7668782458165,651344.0,651344.0,119.0,497,263.3442969801885,302.0,341,2907,1176.164647047509,1132.0,1190,0,104,105,3411,418,1367,3,0,8.160287081339712,5.849094567404427,65,2768,574,418,357,895,22,88,30,14,4,2767,574,418,357,895,22,88,30,14,4,5.0
8f9c0813,2743,1003509.0907765221,1003601.1790010937,92.0882245716369,1023925.0,1023994.0,92.0,279,129.718920889537,123.0,29,1585,724.146554866934,679.0,212,0,104,105,2131,546,66,0,0,3.902930402930403,5.681003584229391,50,1701,373,546,38,0,26,0,18,18,0,1701,373,546,38,0,26,0,18,18,0,3.0
8fbd833d,2405,520589.4374220374,520681.1509355509,91.71351351351352,418704.0,418801.0,92.0,262,130.7018711018711,127.0,45,1437,634.7525987525987,591.0,1334,0,104,105,1857,395,153,0,0,4.70126582278481,5.484732824427481,99,1432,318,403,98,1,43,0,31,28,2,1432,318,403,98,1,43,0,31,28,2,3.0
8fbd8fb3,2419,883752.1289789169,883857.2893757751,105.16039685820587,927134.0,927253.0,111.0,313,140.438197602315,136.0,167,1840,831.4435717238529,808.0,1006,0,104,105,1983,133,303,0,0,14.909774436090226,5.878594249201278,45,1602,331,133,283,0,18,0,21,16,0,1602,331,133,283,0,18,0,21,16,0,3.5
8fcb57ae,4639,695283.7982323776,695391.9075231731,108.10929079543006,646470.0,646572.0,107.0,522,242.9976287993102,225.0,160,2899,1238.616512179349,1227.0,551,0,104,105,3877,557,196,9,0,6.960502692998205,5.553639846743295,96,3076,700,557,86,5,101,1,22,51,0,3075,700,557,86,5,101,1,22,51,0,4.0
8fdc8601,2484,508848.135668277,508947.99355877616,99.85789049919485,404454.0,404556.0,90.0,239,139.87640901771337,154.0,223,1324,629.512077294686,618.0,75,0,104,105,1982,409,90,3,0,4.845965770171149,5.539748953974895,34,1598,349,409,41,10,37,0,17,10,0,1597,349,409,41,10,37,0,17,10,0,2.5
8feba1fd,3714,761164.9437264405,761234.2662897146,69.322563274098,704037.5,704110.5,65.0,304,132.541464728056,113.0,67,1762,761.903338718363,647.5,82,0,104,105,2651,882,180,1,0,3.005668934240363,5.796052631578948,37,2135,472,882,3,49,29,42,17,14,1,2135,472,882,3,49,29,42,17,14,1,4.5
8ff8bf8a,2139,632390.3913043478,632474.2987377279,83.90743338008416,646232.0,646280.0,86.0,222,116.15100514259,112.0,222,1423,731.4997662459093,728.0,1200,0,104,105,1637,207,294,1,0,7.908212560386473,6.40990990990991,16,1357,250,207,197,2,94,0,13,3,0,1357,250,207,197,2,94,0,13,3,0,3.0
8fffe644,2547,627298.3623871221,627449.6120926581,151.24970553592462,571614.0,571783.0,149.0,268,135.55280722418533,129.0,257,1453,719.773851590106,722.0,78,0,104,105,2016,483,48,0,0,4.173913043478261,5.4216417910447765,29,1636,347,483,16,0,32,0,11,14,0,1636,347,483,16,0,32,0,11,14,0,4.0
9022e4d4,3462,725215.066146736,725311.2241478914,96.15800115540151,769736.5,769834.5,95.0,242,119.48815713460428,121.0,153,1401,663.9875794338533,635.0,877,0,104,105,2933,296,233,0,0,9.908783783783784,5.789256198347108,67,2366,489,293,110,45,25,22,37,21,13,2366,489,293,110,45,25,22,37,21,13,4.5
90269dde,4654,643594.6067898582,643690.2565535024,95.64976364417706,520188.0,520295.5,92.0,539,261.2253975075204,262.0,413,2902,1120.7672969488613,1127.5,2788,0,104,105,3704,735,212,2,1,5.039455782312925,5.38404452690167,78,2925,693,729,79,29,40,31,33,35,1,2924,693,729,79,29,40,31,33,35,1,3.5
90295028,4551,758391.0068116897,758510.7389584706,119.73214678092727,747778.0,747873.0,118.0,567,284.1470006591958,292.0,525,3402,1581.224566029444,1525.0,91,0,104,105,3983,386,177,5,0,10.318652849740932,6.0,87,3213,685,386,61,51,38,21,31,31,2,3211,685,386,61,51,38,21,31,31,2,4.5
9034ff83,5369,721795.5602533061,721903.5177872975,107.9575339914323,567925.0,568023.0,105.0,590,361.56956602719316,390.0,590,3651,2194.383311603651,2340.0,3649,0,104,105,4422,776,168,0,3,5.698453608247423,6.188135593220339,94,3137,624,775,138,0,16,0,29,49,0,3137,624,775,138,0,16,0,29,49,0,5.0
9048481a,2208,623290.8736413043,623381.7019927537,90.82835144927536,419196.5,419306.5,79.0,200,127.9080615942029,145.0,200,1151,628.7300724637681,672.5,0,0,104,105,1261,110,837,0,0,11.463636363636363,5.755,11,1028,221,127,52,1,350,216,9,0,92,1028,221,127,52,1,350,216,9,0,92,2.0
9059cc2e,2951,682543.2588952897,682657.2507624534,113.99186716367333,412840.0,412943.0,114.0,296,159.87394103693663,161.0,256,1898,858.5357505930193,867.0,0,0,104,105,2309,402,240,0,0,5.743781094527363,6.412162162162162,28,1915,360,402,30,0,46,3,21,7,88,1915,360,402,30,0,46,3,21,7,88,3.5
9060dbf2,5747,795602.6121454672,795681.3058987298,78.69375326257178,737698.0,737847.0,80.0,382,224.21802679658953,244.0,287,2254,1153.6599965199234,1181.0,1499,0,104,105,3365,864,1515,3,0,3.894675925925926,5.900523560209424,51,2742,563,864,805,278,45,174,20,21,107,2741,563,864,805,278,45,174,20,21,107,4.0
9061574e,2412,954137.7889718076,954238.1119402985,100.32296849087894,967859.0,967888.0,95.0,182,75.68117744610282,70.0,7,954,412.2910447761194,428.0,46,0,104,105,1573,398,440,1,0,3.9522613065326633,5.241758241758242,21,1261,274,403,5,188,39,144,10,7,2,1261,274,403,5,188,39,144,10,7,2,2.5
90911337,4561,559262.8846744135,559335.4338960755,72.54922166191625,540486.0,540528.0,68.0,507,246.72396404297302,253.0,17,2892,936.2661696996273,881.0,77,0,104,105,3789,644,124,4,0,5.883540372670807,5.704142011834319,59,3059,665,649,77,0,40,1,24,18,1,3059,665,649,77,0,40,1,24,18,1,4.5
909354fd,3817,759274.4401362326,759386.1794603091,111.73932407649987,668387.0,668474.0,111.0,518,264.530521351847,259.0,492,2851,1349.4542834686927,1097.0,318,0,104,105,3287,439,91,0,0,7.4874715261958995,5.503861003861004,69,2620,580,439,79,0,12,0,45,8,0,2620,580,439,79,0,12,0,45,8,0,3.0
90b4a05d,3983,960223.7326136078,960364.4870700476,140.75445643986944,956275.0,956492.0,142.0,512,247.2108963093146,245.0,63,2160,1068.5920160682901,1128.0,837,0,104,105,3381,473,129,0,0,7.147991543340381,4.21875,34,2662,677,473,57,2,69,0,22,6,0,2662,677,473,57,2,69,0,22,6,0,4.5
9116f319,2151,703490.9553695956,703621.6555090656,130.70013947001394,668711.0,668826.0,133.0,298,155.60204556020454,157.0,245,1701,888.2068805206881,905.0,0,0,104,105,1905,205,41,0,0,9.292682926829269,5.708053691275167,30,1525,342,205,20,0,4,0,15,9,9,1525,342,205,20,0,4,0,15,9,9,4.0
911a0eed,2661,793252.0281848928,793337.2205937618,85.1924088688463,783823.0,783902.0,78.0,243,135.13528748590755,136.0,231,1867,941.1582111987974,940.0,1681,0,104,105,2159,285,217,0,0,7.575438596491228,7.683127572016461,39,1828,286,0,17,1,58,133,16,23,0,1828,286,0,17,1,58,133,16,23,0,4.5
91298a75,3519,807781.5734583689,807894.6319977266,113.05853935777209,768846.0,768946.0,119.0,314,149.42199488491048,148.0,147,1847,825.6953680022734,746.0,851,0,104,105,2644,715,158,0,2,3.697902097902098,5.882165605095541,63,2126,444,713,102,0,50,1,33,11,0,2126,444,713,102,0,50,1,33,11,0,3.5
91849925,3019,553084.0602848625,553182.0735342829,98.01324942033786,537599.0,537677.0,98.0,435,216.23815833057304,213.0,158,2654,1316.9735011593243,1308.0,976,0,104,105,2799,150,70,0,0,18.66,6.101149425287356,40,2255,495,150,62,0,8,0,25,12,0,2255,495,150,62,0,8,0,25,12,0,5.0
918a665d,2395,769679.6981210856,769768.8066805846,89.10855949895615,770594.0,770684.0,77.0,339,167.04592901878914,165.0,0,1954,977.0910229645094,992.0,0,0,104,105,2126,165,104,0,0,12.884848484848485,5.76401179941003,47,1685,389,166,11,0,54,0,39,2,0,1685,389,166,11,0,54,0,39,2,0,2.5
